draw,posterior_draw_weight,prob_tertiary,prob_secondary,probability_sum
964,0.00025013339965747187,0.894759128414939,0.10524087158506093,0.9999999999999999
965,0.000255277893580067,0.940093137291662,0.05990686270833804,1.0
966,0.00023767721834007334,0.8597120553618417,0.1402879446381583,1.0
967,0.00024729814847716797,0.8960637585441241,0.10393624145587589,1.0
968,0.0002452095538586286,0.9017746024708047,0.0982253975291954,1.0
969,0.00026502770239412527,0.9389132910199156,0.06108670898008441,1.0
970,0.00024265157000721475,0.8872598022179787,0.1127401977820213,1.0
971,0.0002573411640752331,0.9369635426074704,0.06303645739252967,1.0
972,0.0002445468588861786,0.8824025177681963,0.11759748223180366,1.0
973,0.00024263769911066248,0.8906080441089467,0.10939195589105336,1.0
974,0.0002603995360388833,0.9315569280088869,0.06844307199111312,1.0
975,0.00024083320718197335,0.8841509533882564,0.11584904661174347,0.9999999999999999
976,0.00024903069858171626,0.9507505583556665,0.04924944164433361,1.0
977,0.0002339445278636639,0.8971980218622565,0.10280197813774346,1.0
978,0.0002380390037278544,0.852008227934441,0.147991772065559,1.0
979,0.00026539718233642705,0.9546380091225904,0.04536199087740964,1.0
980,0.0002493260444890744,0.8930523778532572,0.10694762214674272,0.9999999999999999
981,0.00025839034803666887,0.9270419861131803,0.07295801388681963,1.0
982,0.00025195398891219407,0.9096513027692985,0.09034869723070144,1.0
983,0.00025739646347499966,0.9254735081690656,0.07452649183093447,1.0
984,0.00024780982141034587,0.893060905404399,0.10693909459560101,1.0
985,0.0002267509164252978,0.8376252780196092,0.1623747219803909,1.0
986,0.0002714044954626615,0.9477050488245844,0.05229495117541554,0.9999999999999999
987,0.00024157742995438103,0.8835349268856826,0.11646507311431735,0.9999999999999999
988,0.000264140027985547,0.9407964756204807,0.05920352437951921,1.0
989,0.00025149723653763946,0.9084939098639976,0.09150609013600247,1.0
990,0.0002421562109730399,0.8790130697175085,0.12098693028249154,1.0
991,0.0002628148692811056,0.9384621957493294,0.06153780425067066,1.0
992,0.0002453615784241876,0.8814236735082418,0.1185763264917582,1.0
993,0.0002548377717718125,0.9470432224758625,0.052956777524137535,1.0
994,0.0002449547684918269,0.8798125105910942,0.12018748940890579,1.0
995,0.0002599715438069589,0.9560306160574623,0.043969383942537694,1.0
996,0.00024307782985205,0.8814437431664427,0.11855625683355722,0.9999999999999999
997,0.00024218174035471737,0.9394867494540491,0.060513250545950956,1.0
998,0.00024988657324549713,0.8968415611441294,0.10315843885587063,1.0
999,0.0002427492877953775,0.9266923628409081,0.07330763715909203,1.0
1000,0.0002534453256549994,0.9208951792643989,0.07910482073560118,1.0
1001,0.0002676283119378375,0.9402246374506305,0.05977536254936946,0.9999999999999999
1002,0.00022522381305402537,0.875262945665087,0.12473705433491296,1.0
1003,0.0002610721274550266,0.9280974155309231,0.07190258446907695,1.0
1004,0.0002560940466625219,0.9209308553183551,0.07906914468164487,0.9999999999999999
1005,0.000248644817767953,0.9079672854299372,0.09203271457006285,1.0
1006,0.00025128641516605576,0.9222367165042522,0.07776328349574772,0.9999999999999999
1007,0.00026109746416900007,0.9250314862424782,0.0749685137575217,0.9999999999999999
1008,0.0002530809193375463,0.9316110321111801,0.06838896788881997,1.0
1009,0.0002448819722549644,0.8775611037721752,0.12243889622782486,1.0
1010,0.00023053407902696665,0.9209586446245864,0.07904135537541354,1.0
1011,0.0002328675246738729,0.8832047101882675,0.11679528981173247,1.0
1012,0.0002727323081258276,0.9572263888894461,0.04277361111055398,1.0
1013,0.0002728280747421392,0.9490543534354728,0.05094564656452713,1.0
1014,0.0002276266896097163,0.8830566587446473,0.11694334125535262,1.0
1015,0.00022793641091980416,0.8611640688671583,0.1388359311328415,0.9999999999999999
1016,0.0002524241942926658,0.9007599231416072,0.09924007685839271,1.0
1017,0.0002680000345843102,0.9497059613636606,0.050294038636339425,1.0
1018,0.00023583944985758088,0.869463904080351,0.130536095919649,1.0
1019,0.0002679571249664227,0.9404459465680666,0.05955405343193343,1.0
1020,0.00023757124765279037,0.8838470485616556,0.11615295143834442,1.0
1021,0.0002738326484591696,0.9517665225137293,0.04823347748627076,1.0
1022,0.00025276686617722925,0.9127232034597439,0.08727679654025608,1.0
1023,0.00024442855719583183,0.8908800013621929,0.10911999863780711,1.0
1024,0.0002590365812494876,0.9271107854963777,0.07288921450362225,1.0
1025,0.00024360108654712128,0.9168089241173418,0.0831910758826583,1.0000000000000002
1026,0.0002539428322474084,0.9071812619413173,0.09281873805868264,1.0
1027,0.00025340501037442273,0.9261314502020852,0.07386854979791474,1.0
1028,0.00024734123966628887,0.9082449644486748,0.09175503555132523,1.0
1029,0.0002482010766199817,0.9498427258216099,0.05015727417839006,1.0
1030,0.0002399975092934051,0.8652222569395572,0.1347777430604427,1.0
1031,0.00023318248556629422,0.9318580173473011,0.06814198265269891,1.0
1032,0.0002560435365872467,0.9127432014058047,0.08725679859419527,1.0
1033,0.0002631268759045016,0.9329523685486749,0.06704763145132508,1.0
1034,0.00024132972292295203,0.9090119507265734,0.09098804927342662,1.0
1035,0.0002459508848585907,0.8881663170911297,0.11183368290887019,0.9999999999999999
1036,0.00024164014348359008,0.88115849180729,0.11884150819271011,1.0
1037,0.0002467226405951621,0.8845478475536024,0.11545215244639763,1.0
1038,0.00023965909835719801,0.8652903268260745,0.13470967317392535,0.9999999999999999
1039,0.0002463453286569536,0.9097922591465496,0.0902077408534503,0.9999999999999999
1040,0.0002536682522574886,0.9079488792114496,0.0920511207885503,0.9999999999999999
1041,0.0002484179194741621,0.8956992436976097,0.10430075630239025,0.9999999999999999
1042,0.00023524731417602486,0.849619599460778,0.15038040053922203,1.0
1043,0.00025886148504238293,0.9670444125052352,0.032955587494764765,1.0
1044,0.0002438539449908136,0.8736885766965085,0.1263114233034915,1.0
1045,0.0002328739333424839,0.8648447447510713,0.1351552552489287,1.0
1046,0.00027588928085911377,0.9572806412603323,0.042719358739667694,1.0
1047,0.00023348827479275266,0.928275179674096,0.071724820325904,1.0
1048,0.0002538840715253329,0.9103409185557618,0.08965908144423816,1.0
1049,0.00024523667110947807,0.9442551956421471,0.055744804357852853,1.0
1050,0.00024397382655233808,0.8739928310478852,0.12600716895211486,1.0
1051,0.00024952406960941637,0.9593974561849108,0.04060254381508931,1.0
1052,0.0002443347412167047,0.8760977241210481,0.12390227587895192,1.0
1053,0.000256805314047095,0.9493620434282323,0.05063795657176763,0.9999999999999999
1054,0.00023615304911329718,0.8451149581382889,0.15488504186171112,1.0
1055,0.00027200876412478343,0.9493896271371639,0.0506103728628361,1.0
1056,0.0002491990983999296,0.9552086051037912,0.04479139489620881,1.0
1057,0.0002495873582443124,0.8985264626848668,0.1014735373151332,1.0
1058,0.0002672971408203583,0.939677487523083,0.060322512476917015,1.0
1059,0.0002317445757611536,0.8909115550365457,0.10908844496345434,1.0
1060,0.00027379279756662345,0.9526651251480472,0.04733487485195269,0.9999999999999999
1061,0.0002102410853520167,0.8194152754373444,0.18058472456265565,1.0
1062,0.0002646966326919022,0.9366024640954314,0.0633975359045686,1.0
1063,0.00024596221836210294,0.8812376417900422,0.11876235820995784,1.0
1064,0.00022857987340938504,0.8091896372131173,0.19081036278688276,1.0
1065,0.00027823760779150275,0.9696537529610509,0.030346247038948993,0.9999999999999999
1066,0.0002758915051522072,0.9654425562306855,0.03455744376931443,1.0
1067,0.00024275484471830775,0.9098445625656681,0.09015543743433194,1.0
1068,0.00024651925683015675,0.8884140723577884,0.11158592764221165,1.0
1069,0.0002557273487044061,0.9427136578194327,0.05728634218056734,1.0
1070,0.0002515576979057473,0.8984276141189537,0.10157238588104645,1.0
1071,0.00025243478369544464,0.9045520192383857,0.09544798076161437,1.0
1072,0.00027440299628329803,0.9528888199264285,0.04711118007357155,1.0
1073,0.00022946450924548668,0.8710893418865608,0.12891065811343919,1.0
1074,0.00024992742959689917,0.9394605773742071,0.06053942262579292,1.0
1075,0.00024820728481017644,0.8907508574335772,0.10924914256642285,1.0
1076,0.0002815457539566228,0.9651236473590258,0.03487635264097425,1.0
1077,0.0002337891237676898,0.8884109518172547,0.1115890481827452,0.9999999999999999
1078,0.0002661002883596928,0.9366460843537413,0.06335391564625864,1.0
1079,0.0002509554857094146,0.9276371408668558,0.07236285913314427,1.0
1080,0.00024929869710113155,0.9125563670193282,0.08744363298067187,1.0
1081,0.00024655356857613636,0.8972030455214526,0.10279695447854738,1.0
1082,0.00023161542890985114,0.84397168633493,0.15602831366506986,0.9999999999999999
1083,0.0002728621945890456,0.9500752167961486,0.0499247832038514,1.0
1084,0.00021669180970952472,0.7993312081277452,0.2006687918722549,1.0
1085,0.00027795110253746915,0.9588372572090952,0.0411627427909049,1.0
1086,0.0002398653645317964,0.8681289186392627,0.13187108136073736,1.0
1087,0.0002514552355748264,0.9016896931574884,0.09831030684251163,1.0
1088,0.0002497924624407759,0.9383125101447222,0.06168748985527785,1.0
1089,0.00024654563969043325,0.8833764833283012,0.11662351667169878,1.0
1090,0.00024669148875637695,0.9211258127529685,0.07887418724703146,0.9999999999999999
1091,0.00026375329026018197,0.932933539670792,0.06706646032920803,1.0
1092,0.00026234672341765184,0.930985178775879,0.06901482122412093,1.0
1093,0.00024405321021538575,0.9006149233363042,0.09938507666369571,0.9999999999999999
1094,0.00025854952088107586,0.9282497202930208,0.07175027970697921,1.0
1095,0.00025232904905451287,0.9086848089991509,0.09131519100084905,1.0
1096,0.00024365480827489373,0.884751756961579,0.11524824303842099,1.0
1097,0.00022997557306900858,0.817428053513443,0.1825719464865568,0.9999999999999999
1098,0.00024307672631427178,0.8935809606124168,0.10641903938758332,1.0
1099,0.00026426132782440094,0.9377728414538733,0.06222715854612674,1.0
1100,0.00025430285290151887,0.9210774132360477,0.07892258676395227,1.0
1101,0.00025318956579126753,0.9044485072444056,0.09555149275559446,1.0
1102,0.0002479780768580898,0.9175486809071828,0.0824513190928172,1.0
1103,0.00026532673084476586,0.9359057375050488,0.06409426249495122,1.0
1104,0.00023927652098379313,0.8981821988609785,0.10181780113902149,1.0
1105,0.00024309459036442836,0.924697679534832,0.07530232046516806,1.0
1106,0.000250096611584014,0.8951131465671597,0.10488685343284028,1.0
1107,0.00026596362415062466,0.9544048243617527,0.045595175638247366,1.0
1108,0.0002528955351982926,0.9124448807888852,0.0875551192111148,1.0
1109,0.0002442987037953969,0.9152010321537195,0.08479896784628055,1.0
1110,0.0002582770608346583,0.9226022645232865,0.0773977354767135,1.0
1111,0.00024427257760894073,0.8785978306525769,0.12140216934742297,0.9999999999999999
1112,0.00023426340735362988,0.8475582250072029,0.15244177499279707,1.0
1113,0.00025914745937632603,0.9411294541705789,0.05887054582942097,0.9999999999999999
1114,0.0002590601826296469,0.9277421675224696,0.07225783247753047,1.0
1115,0.00023722953234292345,0.847109996627819,0.15289000337218087,0.9999999999999999
1116,0.00027089295321556714,0.9640924131061133,0.035907586893886706,1.0
1117,0.00027333389094981176,0.9557331471883347,0.04426685281166524,0.9999999999999999
1118,0.000282376947334843,0.9679706976672139,0.03202930233278601,0.9999999999999999
1119,0.00021552405513296282,0.79603563761176,0.20396436238824006,1.0
1120,0.0002634210135207586,0.9333749296345367,0.0666250703654633,1.0
1121,0.000260233044893916,0.9275753316360084,0.07242466836399165,1.0
1122,0.00026110841990471817,0.9268943484967952,0.07310565150320482,1.0
1123,0.0002583508634004121,0.9398472698914034,0.060152730108596515,1.0
1124,0.0002492691089620595,0.8923623370493008,0.10763766295069913,0.9999999999999999
1125,0.0002473854034364637,0.8914466932769635,0.10855330672303654,1.0
1126,0.0002672371571951982,0.940857469796129,0.05914253020387096,1.0
1127,0.0002409590358795619,0.9144828047648875,0.08551719523511246,1.0
1128,0.0002421857302209806,0.8940700273905037,0.1059299726094963,1.0
1129,0.00022807308570262072,0.9361366723280472,0.06386332767195281,1.0
1130,0.00024316263367692539,0.8846855710303194,0.1153144289696805,0.9999999999999999
1131,0.00024356132292830893,0.9499378978143032,0.05006210218569674,0.9999999999999999
1132,0.00022906042098352287,0.8181468945644699,0.18185310543553004,0.9999999999999999
1133,0.00022302596685063033,0.7848223968627822,0.21517760313721773,1.0
1134,0.00024797390861637915,0.8901665134291998,0.10983348657080018,1.0
1135,0.00025096855529085454,0.8973563041495828,0.10264369585041726,1.0
1136,0.00025372983123372254,0.9206074950092495,0.0793925049907504,1.0
1137,0.00026686809127079417,0.9377111640334358,0.062288835966564184,1.0
1138,0.0002263160975948343,0.8246221018686557,0.17537789813134438,1.0
1139,0.0002854090889699169,0.9776158638761943,0.022384136123805784,1.0
1140,0.00021466945560786934,0.7506056132227366,0.24939438677726355,1.0
1141,0.0002957437529258726,0.9805629731162776,0.01943702688372243,1.0
1142,0.0002546070413117973,0.9096480294752974,0.09035197052470248,0.9999999999999999
1143,0.00027937251511454695,0.958901967640043,0.041098032359956994,1.0
1144,0.000225741209701127,0.8432756424452976,0.1567243575547023,0.9999999999999999
1145,0.0002296308622429409,0.8342885016586362,0.1657114983413638,1.0
1146,0.00023430847195034094,0.8375834560081954,0.1624165439918047,1.0
1147,0.00024112133682086684,0.864904399073443,0.13509560092655712,1.0
1148,0.00026200193639041214,0.9293753665474265,0.07062463345257357,1.0
1149,0.00025168125207912577,0.9405836446758591,0.05941635532414101,1.0
1150,0.00024533041576489423,0.8877670188272804,0.11223298117271957,1.0
1151,0.00024871782442911723,0.9199445441242992,0.08005545587570087,1.0
1152,0.0002503831699852419,0.9299899198992599,0.07001008010074017,1.0
1153,0.0002494650663533268,0.9111666165952823,0.08883338340471766,1.0
1154,0.0002607278803345195,0.9248643087576036,0.07513569124239636,1.0
1155,0.00022627238947988386,0.7980606310966355,0.20193936890336459,1.0
1156,0.00023264078945455972,0.8258287311499273,0.17417126885007259,0.9999999999999999
1157,0.00024913413656504245,0.9289914497622619,0.0710085502377381,1.0
1158,0.00027234672228928505,0.9488833226284905,0.05111667737150948,1.0
1159,0.00022018955569985321,0.803474972067998,0.1965250279320019,0.9999999999999999
1160,0.0002782843196531351,0.9595406551779467,0.04045934482205335,1.0
1161,0.00024018111226690387,0.8999291061256356,0.10007089387436434,0.9999999999999999
1162,0.00026670233386122524,0.9396081246234753,0.060391875376524726,1.0
1163,0.00025403697708514794,0.9054105020751675,0.09458949792483262,1.0
1164,0.00023313297896186602,0.910959340645091,0.08904065935490899,1.0
1165,0.00024788949561895316,0.8916904665474669,0.10830953345253316,1.0
1166,0.00026913779431784996,0.9515706941489424,0.04842930585105763,1.0
1167,0.0002448248122218597,0.8756656861396971,0.12433431386030291,1.0
1168,0.00025370894687859626,0.9069786880162611,0.09302131198373886,1.0
1169,0.00025874574240918665,0.9210744729448958,0.0789255270551043,1.0
1170,0.00026079864062201514,0.9284455129322368,0.07155448706776324,1.0
1171,0.0002540810717443296,0.9116457202293942,0.08835427977060586,1.0
1172,0.0002411717979557394,0.8708046882428411,0.1291953117571588,0.9999999999999999
1173,0.00023796672959813648,0.8517479407434115,0.14825205925658844,1.0
1174,0.00024209369071568498,0.9070155430563699,0.09298445694362999,0.9999999999999999
1175,0.00026272779250515496,0.9381358353665188,0.06186416463348121,1.0
1176,0.0002378564719284139,0.879852704047368,0.12014729595263193,1.0
1177,0.00024712413374404984,0.8894059392937537,0.11059406070624636,1.0
1178,0.0002452780660489352,0.9277792562430366,0.07222074375696338,1.0
1179,0.00025934426820096947,0.9279617618952631,0.0720382381047369,1.0
1180,0.0002577171856148156,0.9266857785980818,0.07331422140191826,1.0
1181,0.00024277245912154497,0.8701229273854947,0.12987707261450526,1.0
1182,0.00024238286812620962,0.9136741605074041,0.08632583949259588,1.0
1183,0.00025549946783239334,0.9104552387848021,0.08954476121519794,1.0
1184,0.0002541750928341521,0.9334093575611032,0.06659064243889676,1.0
1185,0.00024975281131103664,0.8944529140202178,0.10554708597978223,1.0
1186,0.0002634688092083584,0.9301042815311249,0.0698957184688751,1.0
1187,0.0002472445601135212,0.8893285435526278,0.11067145644737214,1.0
1188,0.0002288180443303848,0.8252901146560722,0.1747098853439279,1.0
1189,0.0002443418799748503,0.875995608283952,0.12400439171604807,1.0
1190,0.0002477331235217611,0.9116914896084795,0.08830851039152052,1.0
1191,0.0002570699626788606,0.9310124188467812,0.06898758115321875,1.0
1192,0.0002541974437715758,0.9107220053851064,0.08927799461489362,1.0
1193,0.0002369467544326601,0.8977124890993234,0.10228751090067652,1.0
1194,0.0002706033760718733,0.9480546756967095,0.05194532430329047,1.0
1195,0.00022839747312941792,0.8286470766450311,0.17135292335496893,1.0
1196,0.0002787976630926539,0.9615923974821,0.0384076025179,1.0
1197,0.00022682205709202474,0.8261957557973192,0.17380424420268084,1.0
1198,0.00026250602517638775,0.93064225987316,0.06935774012684011,1.0
1199,0.0002449970575716551,0.9009981340652495,0.09900186593475041,1.0
1200,0.0002452280590136389,0.8923885508070493,0.1076114491929507,1.0
1201,0.0002685739288173331,0.9426928773911472,0.05730712260885291,1.0
1202,0.00026419023718447847,0.9335180929102488,0.06648190708975116,1.0
1203,0.00023386431802709196,0.8511698685348477,0.14883013146515234,1.0
1204,0.00023224417959801224,0.8470532661345177,0.15294673386548224,1.0
1205,0.00026087574454145045,0.9231219482470225,0.07687805175297746,1.0
1206,0.00025340899074174163,0.9141361717857355,0.08586382821426448,1.0
1207,0.000263754477508653,0.9604848403143219,0.03951515968567798,0.9999999999999999
1208,0.0002477389178742522,0.8879782382657713,0.11202176173422879,1.0
1209,0.00024328667645074603,0.8800814573145814,0.11991854268541857,1.0
1210,0.00025226780926943177,0.9610534632827121,0.03894653671728787,1.0
1211,0.00023764127938791794,0.867338733199701,0.13266126680029902,1.0
1212,0.0002518355208467947,0.9078478354393127,0.09215216456068726,1.0
1213,0.0002557155070579192,0.9378953873629806,0.06210461263701933,1.0
1214,0.00022064755064477013,0.8555563565421155,0.14444364345788452,1.0
1215,0.00026075305116574874,0.9245507429587397,0.07544925704126029,1.0
1216,0.0002509342148107422,0.8984248164662795,0.10157518353372044,0.9999999999999999
1217,0.00024579185301336684,0.8856569074752058,0.11434309252479427,1.0
1218,0.00026084389498841153,0.9404160328512515,0.05958396714874845,1.0
1219,0.0002423114625701909,0.8800735668003418,0.1199264331996583,1.0
1220,0.0002729198737903129,0.970420484386409,0.02957951561359104,1.0
1221,0.00023036699165132336,0.8204867175302814,0.17951328246971868,1.0
1222,0.0002152387619213389,0.7439242780535646,0.25607572194643535,1.0
1223,0.00024954990964867817,0.9081933633813011,0.091806636618699,1.0
1224,0.0002714967184696551,0.9545465221717158,0.045453477828284176,0.9999999999999999
1225,0.00024041216365536486,0.8765786438506151,0.12342135614938497,1.0
1226,0.0002764040504823042,0.960995505595643,0.03900449440435713,1.0
1227,0.00023398976143358216,0.8546843185084514,0.14531568149154858,1.0
1228,0.0002701994178417149,0.9498587683041207,0.05014123169587936,1.0
1229,0.00023835462325357142,0.862967103288448,0.13703289671155205,1.0
1230,0.0002746869856184472,0.9671688266510365,0.03283117334896345,1.0
1231,0.00024238423837164968,0.8708660360089763,0.1291339639910237,1.0
1232,0.00026542203487568775,0.9391712254558101,0.06082877454418996,1.0
1233,0.0002680661245142486,0.9422052537208645,0.05779474627913553,1.0
1234,0.00023779853285081222,0.8792022558266123,0.12079774417338777,1.0
1235,0.00025964356140321894,0.936286477286846,0.06371352271315402,1.0
1236,0.0002497049124736782,0.9099909546888345,0.09000904531116552,1.0
1237,0.00024138535832472606,0.863248164972485,0.136751835027515,1.0
1238,0.0002606684109069443,0.9369662269632655,0.06303377303673448,1.0
1239,0.0002630907784057784,0.9366380979240972,0.06336190207590275,1.0
1240,0.00023812570778032851,0.8917855254727906,0.10821447452720943,1.0
1241,0.0002650190628955384,0.9414564215342522,0.058543578465747786,1.0
1242,0.00023977215624531315,0.8579356837116959,0.14206431628830407,1.0
1243,0.0002454594351645945,0.8864754938491511,0.1135245061508488,1.0
1244,0.0002452904000037119,0.8870520955667914,0.11294790443320862,1.0
1245,0.0002605351331231602,0.9520556985940295,0.047944301405970564,1.0
1246,0.00023581147179545163,0.8438216260562323,0.15617837394376774,1.0
1247,0.00026785925516960323,0.9435646736933502,0.05643532630664982,1.0
1248,0.0002391483657926528,0.9404425566986185,0.05955744330138141,1.0
1249,0.0002481171224515411,0.8981043391004527,0.10189566089954732,1.0
1250,0.00024390810772327362,0.9183759064568378,0.08162409354316216,0.9999999999999999
1251,0.0002545783483557175,0.9215466857824995,0.07845331421750044,1.0
1252,0.0002457483745481915,0.8889666081641335,0.11103339183586655,1.0
1253,0.00024252889928631305,0.8690434844065514,0.13095651559344856,1.0
1254,0.0002668653855892531,0.9595787687789444,0.04042123122105564,1.0
1255,0.0002281732999795206,0.8079618447469558,0.19203815525304432,1.0
1256,0.00025484744567756933,0.95344082373048,0.04655917626952008,1.0
1257,0.0002681770642188332,0.9434615479723799,0.05653845202762014,1.0
1258,0.0002662684292512668,0.9392397818092435,0.06076021819075647,1.0
1259,0.00024579841254146077,0.922752643676296,0.07724735632370403,1.0
1260,0.0002650096589465049,0.9471895320902753,0.052810467909724615,1.0
1261,0.00024064160191318145,0.8690260686743723,0.13097393132562782,1.0
1262,0.00027346372412001796,0.9508809646330308,0.04911903536696921,1.0
1263,0.0002305186546350004,0.8713694210949501,0.1286305789050499,1.0
1264,0.0002617540212924209,0.9294279726504613,0.07057202734953869,1.0
1265,0.00025382492475992043,0.9129907344329363,0.08700926556706372,1.0
1266,0.00027233887656617875,0.9542835305072054,0.04571646949279465,1.0
1267,0.00023431721856235018,0.8414032045308044,0.1585967954691957,1.0
1268,0.00023661362888488315,0.8834975104259981,0.11650248957400189,1.0
1269,0.00023550384609631855,0.8450442444543536,0.1549557555456465,1.0
1270,0.00027919622743299117,0.9626488226929805,0.037351177307019506,1.0
1271,0.00022874068138789683,0.815602693593461,0.18439730640653895,1.0
1272,0.00024235838045547848,0.8784455580921661,0.12155444190783396,1.0
1273,0.00023381181605401557,0.8385501938864424,0.16144980611355775,1.0
1274,0.00027290129678149893,0.9595151189764461,0.040484881023553826,1.0
1275,0.000233074236381069,0.8299812537277577,0.1700187462722424,1.0
1276,0.00023753650908120593,0.8492355576925484,0.15076444230745153,1.0
1277,0.0002534185252743295,0.9035306099957137,0.09646939000428635,1.0
1278,0.0002585000794970949,0.9429334540782688,0.05706654592173128,1.0
1279,0.00024892226260181925,0.8898106304090068,0.11018936959099328,1.0
1280,0.000221870940705439,0.8133900711622768,0.18660992883772315,1.0
1281,0.0002506355160069716,0.9100295361080936,0.0899704638919064,1.0
1282,0.0002444847858695382,0.899133843556485,0.100866156443515,1.0
1283,0.0002637940105236629,0.9367158999040365,0.06328410009596348,1.0
1284,0.00023090736172165667,0.8745938467795049,0.12540615322049511,1.0
1285,0.0002713127831041578,0.9563605894532867,0.043639410546713366,1.0
1286,0.0002755416906343003,0.9677956204624908,0.03220437953750922,1.0
1287,0.0002560689830888365,0.9242079900853768,0.07579200991462318,1.0
1288,0.00023849046556718339,0.8738064393684019,0.12619356063159815,1.0
1289,0.00026255216784266207,0.9363219783856246,0.06367802161437545,1.0
1290,0.00025960627906210373,0.9304417585587198,0.06955824144128013,0.9999999999999999
1291,0.00025938291545954243,0.9307429417312881,0.0692570582687119,1.0
1292,0.0002615232260331921,0.9302312688529213,0.06976873114707861,0.9999999999999999
1293,0.0002433112660707807,0.882009866684767,0.11799013331523303,1.0
1294,0.00025809930307463925,0.92967104310586,0.07032895689414005,1.0
1295,0.00024565009666235833,0.888735273390404,0.11126472660959608,1.0
1296,0.0002497116815715713,0.9197162517453954,0.08028374825460463,1.0
1297,0.00023936483425006377,0.8849210580609946,0.11507894193900546,1.0
1298,0.00024813613878535635,0.8961837101146586,0.10381628988534139,1.0
1299,0.0002718587151539512,0.9600405683654983,0.039959431634501656,1.0
1300,0.00023193241026509028,0.8405988060309706,0.15940119396902952,1.0
1301,0.00024178095976106902,0.8649577649242837,0.1350422350757163,1.0
1302,0.00022865173005024762,0.8085149597721549,0.19148504022784502,1.0
1303,0.0002140938602080691,0.7829123323108041,0.21708766768919574,0.9999999999999999
1304,0.0002592494911213812,0.9213428456006767,0.07865715439932328,1.0
1305,0.00025288014326548534,0.9366514665675164,0.06334853343248367,1.0
1306,0.00026114064677024883,0.9336311825042829,0.06636881749571709,1.0
1307,0.00024148937516743933,0.9405224154567164,0.059477584543283564,1.0
1308,0.0002605864378773456,0.9229283923439441,0.07707160765605588,1.0
1309,0.00023760967115694348,0.8787032111748161,0.12129678882518392,1.0
1310,0.00024286595070617396,0.9044589158526144,0.09554108414738557,1.0
1311,0.0002539285693771948,0.9096180996901541,0.09038190030984589,1.0
1312,0.00025859544884440124,0.9253112542087766,0.07468874579122332,0.9999999999999999
1313,0.0002541451424431721,0.9393519159620336,0.06064808403796629,0.9999999999999999
1314,0.0002574209756945588,0.9177731900140401,0.08222680998595994,1.0
1315,0.00024324494032554195,0.8994923940697072,0.10050760593029279,1.0
1316,0.0002567229529375337,0.9305352079287716,0.06946479207122826,0.9999999999999999
1317,0.0002647290874012121,0.950708874074352,0.04929112592564792,0.9999999999999999
1318,0.00026041451730553943,0.9451512418577671,0.05484875814223287,1.0
1319,0.0002372658953290215,0.8497355044288042,0.15026449557119587,1.0
1320,0.0002738461591738219,0.9597848107205824,0.04021518927941754,1.0
1321,0.00024259093105345316,0.8722156342546851,0.12778436574531496,1.0
1322,0.00023222691428409104,0.8463781185884526,0.15362188141154734,0.9999999999999999
1323,0.00026844903807307993,0.9411802017706166,0.05881979822938344,1.0
1324,0.00025828437144579584,0.9304083566750565,0.0695916433249434,0.9999999999999999
1325,0.0002596428871995498,0.9308659094890126,0.06913409051098753,1.0000000000000002
1326,0.0002271619388437855,0.8304354811842891,0.16956451881571097,1.0
1327,0.00027544459546974964,0.9548241865881643,0.04517581341183575,1.0
1328,0.00023543019666723744,0.8427767995702939,0.15722320042970606,1.0
1329,0.0002426164362421243,0.8683914959353214,0.1316085040646786,1.0
1330,0.0002711024616900613,0.9586179220528451,0.041382077947154886,1.0
1331,0.0002501654687575603,0.8971177681476615,0.10288223185233843,1.0
1332,0.00024236317471731808,0.8693048629944078,0.13069513700559232,1.0
1333,0.00026797419935212745,0.9676407207357973,0.0323592792642027,1.0
1334,0.0002453149151970427,0.8848039994284079,0.1151960005715921,1.0
1335,0.0002695394314276032,0.9495155210353832,0.050484478964616795,1.0
1336,0.0002427112405006412,0.8817506913578119,0.11824930864218802,1.0
1337,0.000256620693072953,0.9503604267493039,0.049639573250696165,1.0
1338,0.00025518720468412944,0.9191193028542028,0.08088069714579713,1.0
1339,0.0002613422042843685,0.9423940679802436,0.05760593201975637,1.0
1340,0.0002569845602768626,0.9142407798962112,0.0857592201037888,1.0
1341,0.0002363826213356682,0.901059627142419,0.09894037285758098,1.0
1342,0.00023223759014240163,0.8268667585946388,0.1731332414053612,1.0
1343,0.00027835332219914037,0.9605756838827808,0.03942431611721923,1.0
1344,0.00022625317749767483,0.8261863749325716,0.1738136250674284,1.0
1345,0.0002694695662258791,0.9537044064073773,0.04629559359262267,1.0
1346,0.00026651915282481915,0.9537771550189932,0.046222844981006796,1.0
1347,0.00023610237827067127,0.8447308459026105,0.15526915409738945,1.0
1348,0.00027114891384330574,0.9620270658006804,0.03797293419931961,1.0
1349,0.0002662094084922672,0.9612537499932482,0.038746250006751755,1.0
1350,0.00023558175154683546,0.8422421143944835,0.15775788560551654,1.0
1351,0.00024389175623837247,0.8860715749744552,0.11392842502554482,1.0
1352,0.0002558913592648508,0.9310331621714006,0.06896683782859937,1.0
1353,0.00023181924767870876,0.8239579769980168,0.1760420230019832,1.0
1354,0.00025958795944695,0.9432268496602715,0.05677315033972856,1.0
1355,0.00025105343134840247,0.9022602534945934,0.09773974650540657,1.0
1356,0.0002474172675899698,0.9132950695052054,0.08670493049479452,1.0
1357,0.0002713724588973036,0.9491976138975452,0.05080238610245483,1.0
